id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;URL
1390161131;CASA;170000;2023-09-26;INMOBILIARIA;359.0;200.0;3.0;3.0;;;;-31.479499;-64.2618725;https://casa.mercadolibre.com.ar/MLA-1390161131-venta-hermosa-casa-a-estrenar-en-solares-de-manantiales-_JM
1520284528;CASA;104000;2023-09-26;INMOBILIARIA;141.0;100.0;2.0;2.0;3.0;;;-31.3491474;-64.2410951;https://casa.mercadolibre.com.ar/MLA-1520284528-venta-duplex-2-dorm-y-gran-patio-granja-de-funes-_JM
1520181008;CASA;100999;2023-09-26;INMOBILIARIA;155.0;155.0;2.0;2.0;2.0;;;-31.3892483;-64.219999;https://casa.mercadolibre.com.ar/MLA-1520181008-casa-en-venta-en-escobar-excelente-oportunidad-_JM
1390187841;CASA;470000;2023-09-26;INMOBILIARIA;660.0;490.0;3.0;3.0;1.0;;;-31.3465511;-64.3055671;https://casa.mercadolibre.com.ar/MLA-1390187841-venta-casa-3-dorm-el-bosque-country-_JM
1520560752;CASA;740000;2023-09-26;INMOBILIARIA;1500.0;626.0;3.0;4.0;3.0;;;-31.3732015;-64.2626323;https://casa.mercadolibre.com.ar/MLA-1520560752-casa-en-venta-altos-del-chateau-_JM
1390199775;DEPARTAMENTO;65000;2023-09-26;INMOBILIARIA;69.0;55.0;2.0;1.0;1.0;;;-31.4023865;-64.4771902;https://departamento.mercadolibre.com.ar/MLA-1390199775-venta-dpto-2-dom-villa-calos-paz-_JM
1520469380;CASA;260000;2023-09-26;INMOBILIARIA;294.0;294.0;5.0;4.0;2.0;;;-31.5840925;-64.3440056;https://casa.mercadolibre.com.ar/MLA-1520469380-venta-casa-5-dorm-country-campos-del-virrey-_JM
1520258674;CASA;63000;2023-09-26;INMOBILIARIA;113.0;113.0;4.0;2.0;;;;-31.3969532;-64.2214419;https://casa.mercadolibre.com.ar/MLA-1520258674-venta-casa-3-dorm-alta-cordoba-mas-depto-1-dorm-_JM
1520572776;CASA;184900;2023-09-26;INMOBILIARIA;239.0;239.0;3.0;2.0;1.0;;;-31.7270721;-64.4121668;https://casa.mercadolibre.com.ar/MLA-1520572776-venta-casa-3-dormitorios-b-el-descanso-anisacate-_JM
1520515846;CASA;89000;2023-09-26;INMOBILIARIA;1400.0;200.0;4.0;3.0;2.0;;;;;https://casa.mercadolibre.com.ar/MLA-1520515846-venta-casa-departamento-en-carlos-paz-sierras-_JM
1520489878;DEPARTAMENTO;115000;2023-09-26;INMOBILIARIA;176.0;148.0;3.0;2.0;;;;-31.4112211;-64.1851825;https://departamento.mercadolibre.com.ar/MLA-1520489878-gvprop-vende-gran-departamento-de-3-dormitorios-reciclado-zona-centro-a-mts-de-av-gral-paz-y-av-colon-cordoba-cap-_JM
1520550798;DEPARTAMENTO;150000;2023-09-26;INMOBILIARIA;250.0;120.0;3.0;2.0;2.0;;;-31.3231867;-64.2767892;https://departamento.mercadolibre.com.ar/MLA-1520550798-b-tejas-del-sur-duplex-en-venta-_JM
1390093979;TERRENO;11000;2023-09-26;INMOBILIARIA;300.0;;;;;;;-31.2792554;-64.4636136;https://terreno.mercadolibre.com.ar/MLA-1390093979-lote-plano-sobre-calle-asfaltada-y-hermosa-vista-a-las-sierras-en-a-6-cuadras-de-rb-38-ref-1903-_JM
1390081555;TERRENO;218000;2023-09-26;INMOBILIARIA;2.0;;;;;;;-31.9867202;-64.5709319;https://terreno.mercadolibre.com.ar/MLA-1390081555-terreno-venta-15-has-buena-ubicacion-excelentes-vistas-sierras-chicas-villa-general-belgrano-_JM
1390146135;CASA;90000;2023-09-26;INMOBILIARIA;280.0;280.0;3.0;2.0;1.0;;;-31.3969627;-64.1776582;https://casa.mercadolibre.com.ar/MLA-1390146135-gvprop-vende-casa-ideal-desarrollo-en-altura-sup-t-215-mts2-zona-c3-b-alta-cba-_JM
1390228051;DEPARTAMENTO;31000;2023-09-26;INMOBILIARIA;63.0;63.0;3.0;1.0;;;;-31.4316917;-64.1428383;https://departamento.mercadolibre.com.ar/MLA-1390228051-venta-departamento-de-3-dormitorios-en-complejo-cerrado-en-san-vicente-cordoba-_JM
1390247687;DEPARTAMENTO;72000;2023-09-26;INMOBILIARIA;40.0;37.0;1.0;1.0;;;;-31.4255222;-64.1822452;https://departamento.mercadolibre.com.ar/MLA-1390247687-departamento-en-venta-nueva-cordoba-_JM
1390204313;DEPARTAMENTO;73000;2023-09-26;INMOBILIARIA;;68.0;2.0;2.0;1.0;;;-31.3992544;-64.2643841;https://departamento.mercadolibre.com.ar/MLA-1390204313-depto-sobre-chacabuco-2-dorm-_JM
1390159963;DEPARTAMENTO;88000;2023-09-26;INMOBILIARIA;50.0;50.0;1.0;1.0;1.0;;;-31.408163;-64.4789381;https://departamento.mercadolibre.com.ar/MLA-1390159963-departamento-venta-un-dormitorio-quincho-piscina-buenas-vistas-ubicacion-barrio-santa-rita-villa-carlos-paz-_JM
1520176890;TERRENO;7300;2023-09-26;INMOBILIARIA;430.0;;;;;;;;;https://terreno.mercadolibre.com.ar/MLA-1520176890-oportunidad-de-terrenos-en-venta-en-las-sierras-de-cordoba-_JM
1520258748;DEPARTAMENTO;78000;2023-09-26;INMOBILIARIA;71.0;50.0;1.0;1.0;1.0;;;-31.9776652;-64.5594102;https://departamento.mercadolibre.com.ar/MLA-1520258748-venta-departamento-villa-general-belgrano-_JM
1390120775;DEPARTAMENTO;80000;2023-09-26;INMOBILIARIA;45.0;45.0;1.0;1.0;;;;-31.425808;-64.5008208;https://departamento.mercadolibre.com.ar/MLA-1390120775-se-vende-departamento-con-balcon-villa-carlos-paz-_JM
1520575802;TERRENO;280000;2023-09-26;INMOBILIARIA;1537.0;;;;;;;-31.3484625;-64.2998205;https://terreno.mercadolibre.com.ar/MLA-1520575802-lomas-de-la-carolina-lote-en-venta-con-proyecto-_JM
1520476766;CASA;78600;2023-09-26;INMOBILIARIA;574.0;225.0;2.0;1.0;;;;-31.3504351;-64.3407501;https://casa.mercadolibre.com.ar/MLA-1520476766-gvprop-vende-2-casas-con-gran-terreno-de-574-m2-a-mts-de-ruta-e-55-b-stoecklin-la-calera-cordoba-cap-_JM
1520620690;CASA;220000;2023-09-26;INMOBILIARIA;360.0;220.0;3.0;3.0;;;;-31.4743047;-64.261705;https://casa.mercadolibre.com.ar/MLA-1520620690-casa-a-estrenar-prados-de-manantiales-_JM
1520550528;DEPARTAMENTO;70000;2023-09-26;INMOBILIARIA;50.0;50.0;1.0;1.0;;;;-31.426653;-64.1902361;https://departamento.mercadolibre.com.ar/MLA-1520550528-departamento-1-dormitorio-nueva-cordoba-_JM
1520271608;TERRENO;81000;2023-09-26;INMOBILIARIA;51000.0;;;;;;;-32.1532603;-64.8224744;https://terreno.mercadolibre.com.ar/MLA-1520271608-venta-espectaculares-5-hectareas-en-el-durazno-_JM
1390241331;DEPARTAMENTO;35000;2023-09-26;INMOBILIARIA;72.0;67.0;2.0;1.0;;;;-31.3888264;-64.1790772;https://departamento.mercadolibre.com.ar/MLA-1390241331-departamento-cordoba-_JM
1520258792;CASA;88000;2023-09-26;INMOBILIARIA;215.0;215.0;3.0;2.0;1.0;;;-32.1640757;-64.1240953;https://casa.mercadolibre.com.ar/MLA-1520258792-casa-3-dormitorios-b-escuela-rio-tercero-_JM
1520180960;DEPARTAMENTO;41000;2023-09-26;INMOBILIARIA;34.0;32.0;1.0;1.0;;;;;;https://departamento.mercadolibre.com.ar/MLA-1520180960-venta-depto-1-dorm-santa-rita-carlos-paz-_JM
1520502714;DEPARTAMENTO;85000;2023-09-26;INMOBILIARIA;60.0;60.0;2.0;1.0;;;;-31.4169608;-64.1897611;https://departamento.mercadolibre.com.ar/MLA-1520502714-venta-impecable-dpto-2-dorm-con-balcon-b-centro-a-mts-de-canada-cordoba-argentina-_JM
1520580742;CASA;19000;2023-09-26;INMOBILIARIA;468.0;;;;;;;-31.3207364;-64.3005866;https://casa.mercadolibre.com.ar/MLA-1520580742-gvprop-inmobiliaria-vende-terreno-en-villa-saldan-b-san-francisco-zona-norte-de-cordoba-_JM
1520736468;CASA;330000;2023-09-26;INMOBILIARIA;607.0;227.0;3.0;3.0;;;;-31.37587;-64.2701067;https://casa.mercadolibre.com.ar/MLA-1520736468-valle-escondido-excelente-casa-nueva-en-el-prado-_JM
1520864708;DEPARTAMENTO;140000;2023-09-26;INMOBILIARIA;160.0;120.0;3.0;2.0;;;;-31.4524743;-64.242717;https://departamento.mercadolibre.com.ar/MLA-1520864708-miradores-de-manantiales-2-duplex-a-estrenar-_JM
1520155376;CASA;135000;2023-09-26;INMOBILIARIA;362.0;339.0;4.0;2.0;2.0;;;-31.3820455;-64.2223025;https://casa.mercadolibre.com.ar/MLA-1520155376-venta-casa-4-dormitorios-bajo-palermo-zona-norte-_JM
1520737498;DEPARTAMENTO;22990;2023-09-26;INMOBILIARIA;45.0;45.0;1.0;1.0;;;;-31.4195445;-64.1447496;https://departamento.mercadolibre.com.ar/MLA-1520737498-venta-depto-1-dorm-san-vicente-a-estrenar-casador-_JM
1390319419;DEPARTAMENTO;48000;2023-09-26;INMOBILIARIA;58.0;;1.0;1.0;1.0;;;-31.3896473;-64.1958524;https://departamento.mercadolibre.com.ar/MLA-1390319419-departamento-1-dorm-con-balcon-y-asador-en-complejo-terrazas-del-libertador-_JM
1520203260;TERRENO;41900;2023-09-26;INMOBILIARIA;1000.0;;;;;;;-32.0802157;-64.5225296;https://terreno.mercadolibre.com.ar/MLA-1520203260-lote-venta-1000-m2-santa-rosa-de-calamuchita-altos-del-portezuelo-buenas-vistas-sierras-chicas-faldeo-de-la-sierra-_JM
1520253776;CASA;335000;2023-09-26;INMOBILIARIA;1500.0;320.0;3.0;;;;;-31.3992544;-64.2643841;https://casa.mercadolibre.com.ar/MLA-1520253776-casa-en-los-mimbres-recibe-duplex-en-zona-sur-_JM
1520206862;TERRENO;116000;2023-09-26;INMOBILIARIA;81000.0;;;;;;;-32.1697476;-64.8001105;https://terreno.mercadolibre.com.ar/MLA-1520206862-venta-8-hectareas-en-el-durazno-a-metros-del-rio-_JM
1520489910;CASA;110000;2023-09-26;INMOBILIARIA;290.0;150.0;3.0;2.0;2.0;;;-31.3422731;-64.2775325;https://casa.mercadolibre.com.ar/MLA-1520489910-venta-casa-3-dor-mas-dpto-patio-pileta-b-la-salle-cordoba-se-recibe-1-o-2-dptos-en-parte-de-pago-en-cordoba-o-cap-f-_JM
1520586256;DEPARTAMENTO;135000;2023-09-26;INMOBILIARIA;180.0;180.0;3.0;3.0;;;;-31.4780386;-64.262131;https://departamento.mercadolibre.com.ar/MLA-1520586256-duplex-de-categoria-a-estrenar-solares-de-manantiales-_JM
1520258764;CASA;120000;2023-09-26;INMOBILIARIA;354.0;174.0;3.0;2.0;1.0;;;-31.386166;-64.2098522;https://casa.mercadolibre.com.ar/MLA-1520258764-venta-casa-3-dormitorios-villa-cabrera-_JM
1520522026;CASA;95000;2023-09-26;INMOBILIARIA;236.0;107.0;3.0;1.0;;;;-31.3992544;-64.2643841;https://casa.mercadolibre.com.ar/MLA-1520522026-casa-3-dorm-_JM
1520112670;CASA;314990;2023-09-26;INMOBILIARIA;550.0;550.0;3.0;3.0;3.0;;;-31.3669257;-64.230389;https://casa.mercadolibre.com.ar/MLA-1520112670-venta-casa-3-dorm-cerro-de-las-rosas-con-pileta-_JM
1520586314;CASA;38000;2023-09-26;INMOBILIARIA;120.0;102.0;3.0;1.0;;;;-31.4225867;-64.1568008;https://casa.mercadolibre.com.ar/MLA-1520586314-casa-venta-3-dormitorios-san-vicente-_JM
1520590868;DEPARTAMENTO;128000;2023-09-26;INMOBILIARIA;193.0;125.0;2.0;2.0;2.0;;;-31.3223745;-64.2860352;https://departamento.mercadolibre.com.ar/MLA-1520590868-b-la-catalina-duplex-en-venta-_JM
1390268993;DEPARTAMENTO;59000;2023-09-26;INMOBILIARIA;110.0;96.0;3.0;1.0;;;;-31.4252003;-64.183148;https://departamento.mercadolibre.com.ar/MLA-1390268993-sobre-bv-chacabuco-en-el-corazon-de-nva-cordoba-ph-a-reciclar-de-100-m2-lo-vas-a-perder-_JM
1520181026;CASA;125000;2023-09-26;INMOBILIARIA;238.0;180.0;4.0;4.0;3.0;;;-31.3335102;-64.298628;https://casa.mercadolibre.com.ar/MLA-1520181026-venta-casa-mas-tres-departamentos-v-rivera-indarte-_JM
1520580786;CASA;35000;2023-09-26;INMOBILIARIA;200.0;160.0;3.0;1.0;1.0;;;-31.3731546;-64.1854041;https://casa.mercadolibre.com.ar/MLA-1520580786-gvprop-vende-casa-apta-credito-3-dorm-patio-garaje-scalle-ascochinga-b-hipolito-irigoyen-cordoba-_JM
1520219458;DEPARTAMENTO;89000;2023-09-26;INMOBILIARIA;110.0;100.0;3.0;1.0;;;;-31.4246483;-64.1982685;https://departamento.mercadolibre.com.ar/MLA-1520219458-departamento-venta-guemes-3-dormitorios-balcon-_JM
1390306761;DEPARTAMENTO;145000;2023-09-26;INMOBILIARIA;93.0;82.0;3.0;2.0;1.0;;;-31.3916791;-64.2629088;https://departamento.mercadolibre.com.ar/MLA-1390306761-venta-depto-alto-de-villa-sol-3-dormi-c-cochera-_JM
1520203938;TERRENO;75000;2023-09-26;INMOBILIARIA;9927.0;;;;;;;-31.9091684;-64.5328235;https://terreno.mercadolibre.com.ar/MLA-1520203938-venta-de-lote-en-villa-ciudad-parque-tlc0760-_JM
1520168262;CASA;76900;2023-09-26;INMOBILIARIA;184.0;87.0;2.0;2.0;1.0;;;-31.486821;-64.2533615;https://casa.mercadolibre.com.ar/MLA-1520168262-venta-duplex-san-ignacio-village-2-dormitorios-_JM
1520572488;CASA;410000;2023-09-26;INMOBILIARIA;2000.0;470.0;4.0;5.0;2.0;;;-31.333625;-64.3102802;https://casa.mercadolibre.com.ar/MLA-1520572488-casa-country-cinco-lomas-con-vistas-excelentes-_JM
1520586198;CASA;590000;2023-09-26;INMOBILIARIA;1500.0;413.0;3.0;;;;;-31.3515696;-64.303298;https://casa.mercadolibre.com.ar/MLA-1520586198-casa-country-lomas-de-la-carolina-zona-central-_JM
1520737860;CASA;250000;2023-09-26;INMOBILIARIA;220.0;150.0;3.0;2.0;2.0;;;-31.3635651;-64.2572214;https://casa.mercadolibre.com.ar/MLA-1520737860-casa-villa-belgrano-_JM
1520547088;DEPARTAMENTO;185000;2023-09-26;INMOBILIARIA;180.0;150.0;3.0;2.0;;;;-31.4842894;-64.1693991;https://departamento.mercadolibre.com.ar/MLA-1520547088-greenville-2-duplex-en-venta-_JM
1390184407;CASA;50000;2023-09-26;INMOBILIARIA;252.0;155.0;2.0;2.0;1.0;;;-31.3647565;-64.1476821;https://casa.mercadolibre.com.ar/MLA-1390184407-oportunidad-de-inversion-_JM
1390161013;TERRENO;12000;2023-09-26;INMOBILIARIA;500.0;;;;;;;-31.2792554;-64.4636136;https://terreno.mercadolibre.com.ar/MLA-1390161013-lote-plano-con-hermosa-vista-a-las-sierras-en-santa-maria-de-punilla-a-5-cuadras-de-rn-38-ref-1902-_JM
1520548078;TERRENO;150000;2023-09-26;INMOBILIARIA;1600.0;;;;;;;-31.2619963;-64.3035197;https://terreno.mercadolibre.com.ar/MLA-1520548078-estancia-q2-mendiolaza-terreno-1600m2-_JM
1520586240;TERRENO;160000;2023-09-26;INMOBILIARIA;1500.0;;;;;;;-31.4390183;-64.3029957;https://terreno.mercadolibre.com.ar/MLA-1520586240-siete-soles-heredades-lotes-varios-centrales-_JM
1520709504;DEPARTAMENTO;185000;2023-09-26;INMOBILIARIA;255.0;190.0;3.0;3.0;;;;-31.4388908;-64.3032676;https://departamento.mercadolibre.com.ar/MLA-1520709504-duplex-a-estrenar-en-duplares-siete-soles-ultima-unidad-_JM
1520521212;CASA;210000;2023-09-26;INMOBILIARIA;450.0;198.0;3.0;;;;;-31.3482835;-64.2833725;https://casa.mercadolibre.com.ar/MLA-1520521212-casa-en-complejo-cerrado-focaly-3-dormitorios-_JM
1520736390;CASA;135000;2023-09-26;INMOBILIARIA;365.0;191.0;3.0;;;;;-31.3353857;-64.2818482;https://casa.mercadolibre.com.ar/MLA-1520736390-casa-en-complejo-cerrado-focaly-3-dormitorios-_JM
1520502792;CASA;28000;2023-09-26;INMOBILIARIA;400.0;240.0;3.0;1.0;;;;-31.3976264;-64.1515431;https://casa.mercadolibre.com.ar/MLA-1520502792-gvprop-vende-casa-a-reciclar-ideal-inversion-sup-de-terreno-400-mts2-b-pueyrredon-cordoba-cap-_JM
1520489856;TERRENO;38500;2023-09-26;INMOBILIARIA;1550.0;;;;;;;-31.8196933;-64.5664213;https://terreno.mercadolibre.com.ar/MLA-1520489856-lotes-segunda-linea-al-lago-potrero-de-garay-los-espinillos-cordoba-_JM
1520258616;TERRENO;49900;2023-09-26;INMOBILIARIA;360.0;;;;;;;-31.38811;-64.2578427;https://terreno.mercadolibre.com.ar/MLA-1520258616-lote-apto-duplex-barrio-lomas-del-chateau-_JM
1520734544;TERRENO;150000;2023-09-26;INMOBILIARIA;1200.0;;;;;;;-31.2707239;-64.306337;https://terreno.mercadolibre.com.ar/MLA-1520734544-lote-country-estancia-q2-ampliacion-1200m2-mendiolaza-_JM
1520737210;TERRENO;27900;2023-09-26;INMOBILIARIA;421.0;;;;;;;;;https://terreno.mercadolibre.com.ar/MLA-1520737210-rio-ceballos-lote-en-avenida-san-martin-y-calle-saavedra-centrico-zona-comercial-_JM
1390244461;TERRENO;38000;2023-09-26;INMOBILIARIA;267.0;;;;;;;-31.420084;-64.1887741;https://terreno.mercadolibre.com.ar/MLA-1390244461-terreno-en-b-ona-a-min-del-centro-de-cordoba-_JM
1520585654;TERRENO;320000;2023-09-26;INMOBILIARIA;8320.0;;;;;;;-31.2842349;-64.2790127;https://terreno.mercadolibre.com.ar/MLA-1520585654-villa-allende-golf-terreno-8320m2-apto-housing-_JM
1520258676;TERRENO;79000;2023-09-26;INMOBILIARIA;311.0;;;;;;;-31.3901321;-64.1851893;https://terreno.mercadolibre.com.ar/MLA-1520258676-terreno-alta-cordoba-inversor-juan-b-justo-_JM
1390220933;DEPARTAMENTO;32625;2023-09-26;INMOBILIARIA;53.0;46.0;1.0;1.0;;;;-31.4025798;-64.168656;https://departamento.mercadolibre.com.ar/MLA-1390220933-alumine-23-diferentes-opciones-pensadas-para-vos-posesion-0524-_JM
1390233869;DEPARTAMENTO;36105;2023-09-26;INMOBILIARIA;60.0;50.0;1.0;1.0;;;;-31.4025856;-64.1686547;https://departamento.mercadolibre.com.ar/MLA-1390233869-alumine-23-duplex-con-terraza-y-asador-propio-posesion-0524-_JM
1390220615;CASA;70000;2023-09-26;INMOBILIARIA;101.0;99.0;2.0;2.0;2.0;;;-31.6781613;-63.8786458;https://casa.mercadolibre.com.ar/MLA-1390220615-venta-casa-2-dormi-pilar-_JM
1390186817;CASA;380000;2023-09-26;INMOBILIARIA;1387.0;420.0;6.0;4.0;2.0;;;-31.3843606;-64.2231964;https://casa.mercadolibre.com.ar/MLA-1390186817-importante-casa-a-reciclar-terreno-1387-m2-b-bajo-palermo-ilolay-3269-_JM
1390235221;DEPARTAMENTO;99000;2023-09-26;INMOBILIARIA;198.0;198.0;4.0;3.0;;;;-31.4139559;-64.1812709;https://departamento.mercadolibre.com.ar/MLA-1390235221-vende-departamento-4-dor-piso-entero-centro-_JM
1520258750;CASA;95000;2023-09-26;INMOBILIARIA;298.0;298.0;3.0;2.0;1.0;;;-31.4325764;-64.1608054;https://casa.mercadolibre.com.ar/MLA-1520258750-venta-casa-3-dormitorios-barrio-maipu-ii-seccion-_JM
1520271648;CASA;45000;2023-09-26;INMOBILIARIA;145.0;145.0;3.0;1.0;1.0;;;-31.4623307;-64.1632354;https://casa.mercadolibre.com.ar/MLA-1520271648-venta-casa-cerveceros-excelente-ubicacion-_JM
1520544746;TERRENO;130000;2023-09-26;INMOBILIARIA;1595.0;;;;;;;-31.2707239;-64.306337;https://terreno.mercadolibre.com.ar/MLA-1520544746-lote-country-estancia-q2-1595m2-mendiolaza-_JM
1520864696;DEPARTAMENTO;115000;2023-09-26;INMOBILIARIA;258.0;140.0;3.0;3.0;;;;-31.4687918;-64.2725475;https://departamento.mercadolibre.com.ar/MLA-1520864696-vende-duplex-a-estrenar-rincones-de-manantiales-_JM
1520744970;CASA;165000;2023-09-26;INMOBILIARIA;230.0;180.0;3.0;;;;;-31.4952936;-64.188498;https://casa.mercadolibre.com.ar/MLA-1520744970-en-pozo-la-calandria-_JM
1520712012;DEPARTAMENTO;81000;2023-09-26;INMOBILIARIA;82.0;82.0;3.0;2.0;;;;-31.4184973;-64.1807993;https://departamento.mercadolibre.com.ar/MLA-1520712012-dpto-dos-dorm-y-medio-ubicado-sobre-chacabuco-esquina-san-jeronimo-_JM
1520551676;DEPARTAMENTO;250000;2023-09-26;INMOBILIARIA;145.0;145.0;3.0;2.0;;;;-31.3435686;-64.2552097;https://departamento.mercadolibre.com.ar/MLA-1520551676-b-arguello-duplex-en-venta-_JM
1390135821;TERRENO;90000;2023-09-26;INMOBILIARIA;5622.0;;;;;;;-31.3339634;-64.1507187;https://terreno.mercadolibre.com.ar/MLA-1390135821-terreno-apto-industrial-villa-retiro-_JM
1390229429;CASA;420000;2023-09-26;INMOBILIARIA;354.0;276.0;3.0;2.0;1.0;;;-31.2894434;-64.2952083;https://casa.mercadolibre.com.ar/MLA-1390229429-venta-san-isidro-_JM
1520545756;DEPARTAMENTO;110000;2023-09-26;INMOBILIARIA;60.0;60.0;2.0;2.0;;;;-31.4299957;-64.1890079;https://departamento.mercadolibre.com.ar/MLA-1520545756-departamento-2-dormitorios-nueva-cordoba-_JM
1520742728;CASA;125000;2023-09-26;INMOBILIARIA;450.0;131.0;2.0;2.0;1.0;;;-31.4315914;-64.5148762;https://casa.mercadolibre.com.ar/MLA-1520742728-hermosa-casa-en-venta-en-villa-carlos-paz-c-escritura-_JM
1390261963;CASA;115000;2023-09-26;INMOBILIARIA;206.0;140.0;3.0;2.0;1.0;;;-31.3831202;-64.233064;https://casa.mercadolibre.com.ar/MLA-1390261963-casa-en-venta-de-3-dormitorios-en-urca-apto-credito-_JM
1520464000;CASA;83000;2023-09-26;INMOBILIARIA;1059.0;200.0;2.0;2.0;3.0;;;-31.3341499;-64.4792999;https://casa.mercadolibre.com.ar/MLA-1520464000-venta-casa-de-2-dormitorios-en-bialet-masse-b-villa-mirador-del-lago-dpto-punilla-provincia-de-cordoba-argentin-_JM
1520476684;CASA;240000;2023-09-26;INMOBILIARIA;1750.0;320.0;4.0;4.0;2.0;;;-31.2911074;-64.2857299;https://casa.mercadolibre.com.ar/MLA-1520476684-venta-casa-en-villa-allende-golf-con-gran-parque-pileta-cordoba-argentina-_JM
1520177264;DEPARTAMENTO;135000;2023-09-26;INMOBILIARIA;225.0;150.0;3.0;2.0;1.0;;;;;https://departamento.mercadolibre.com.ar/MLA-1520177264-muy-lindo-duplex-en-venta-3-dorm-2-banos-piscina-a-la-venta-en-prados-de-manantiales-_JM
1520557136;TERRENO;115000;2023-09-26;INMOBILIARIA;600.0;;;;;;;-31.4391831;-64.3029528;https://terreno.mercadolibre.com.ar/MLA-1520557136-parterres-siete-soles-lote-central-600-m2-_JM
1390199531;TERRENO;39500;2023-09-26;INMOBILIARIA;250.0;;;;;;;-31.4429123;-64.3588166;https://terreno.mercadolibre.com.ar/MLA-1390199531-terreno-en-nuevo-malagueno-_JM
1520718758;DEPARTAMENTO;70000;2023-09-26;INMOBILIARIA;30.0;30.0;2.0;1.0;1.0;;;-31.4207828;-64.4992141;https://departamento.mercadolibre.com.ar/MLA-1520718758-departamento-apto-credito-bancor-con-certificado-en-venta-sana-rita-_JM
1390160089;TERRENO;120000;2023-09-26;INMOBILIARIA;648.0;;;;;;;-31.4070286;-64.473697;https://terreno.mercadolibre.com.ar/MLA-1390160089-se-vende-unico-lote-en-barrio-altos-de-las-vertientes-_JM
1520871774;TERRENO;950000;2023-09-26;INMOBILIARIA;5986.0;;;;;;;-31.3680434;-64.2579168;https://terreno.mercadolibre.com.ar/MLA-1520871774-b-villa-belgrano-terreno-en-venta-_JM
1520743468;TERRENO;20000;2023-09-26;INMOBILIARIA;268.0;;;;;;;-31.3488565;-64.3407405;https://terreno.mercadolibre.com.ar/MLA-1520743468-la-calera-terreno-en-venta-_JM
1520544350;TERRENO;220000;2023-09-26;INMOBILIARIA;2367.0;;;;;;;-31.2707239;-64.306337;https://terreno.mercadolibre.com.ar/MLA-1520544350-lote-premium-estancia-q2-2367m2-con-vista-panoramica-mendiolaza-_JM
1520521928;TERRENO;28000;2023-09-26;INMOBILIARIA;773.0;;;;;;;-31.0296314;-64.5060009;https://terreno.mercadolibre.com.ar/MLA-1520521928-terreno-en-venta-b-los-quimbaletes-villa-giardino-_JM
1520865326;TERRENO;350000;2023-09-26;INMOBILIARIA;9300.0;;;;;;;-31.2762012;-64.2807312;https://terreno.mercadolibre.com.ar/MLA-1520865326-villa-allende-golf-terreno-9300m2-apto-housing-12-unidades-_JM
1520268064;TERRENO;90000;2023-09-26;INMOBILIARIA;3000.0;;;;;;;-31.4562492;-64.5262922;https://terreno.mercadolibre.com.ar/MLA-1520268064-gran-lote-en-venta-villa-carlos-paz-3000-mts-ideal-proyecto-_JM
1520281212;TERRENO;75000;2023-09-26;INMOBILIARIA;9.0;;;;;;;-32.1992702;-64.7968219;https://terreno.mercadolibre.com.ar/MLA-1520281212-descubre-la-serenidad-en-yacanto-venta-de-campo-con-vistas-impresionantes-_JM
1390094751;TERRENO;240000;2023-09-26;INMOBILIARIA;76100.0;;;;;;;-31.4851391;-64.2016374;https://terreno.mercadolibre.com.ar/MLA-1390094751-venta-fraccion-de-76100-mts2-a-metros-de-rn36-ideal-parque-industrial-b-comercial-cordoba-_JM
1390210747;TERRENO;35000;2023-09-26;INMOBILIARIA;325.0;;;;;;;-31.4570152;-64.2381063;https://terreno.mercadolibre.com.ar/MLA-1390210747-campos-de-manantiales-325-m2-apto-duplex-_JM
1520583304;TERRENO;80000;2023-09-26;INMOBILIARIA;1370.0;;;;;;;-31.6480472;-64.476077;https://terreno.mercadolibre.com.ar/MLA-1520583304-hermoso-lote-1370m2-potrerillo-de-larreta-_JM
1520258678;DEPARTAMENTO;34900;2023-09-26;INMOBILIARIA;46.0;46.0;1.0;1.0;;;;-31.4047624;-64.2162832;https://departamento.mercadolibre.com.ar/MLA-1520258678-venta-dpto-1-dorm-alto-alberdi-cordoba-_JM
1390083431;CASA;120000;2023-09-26;INMOBILIARIA;2640.0;100.0;2.0;1.0;2.0;;;-31.9079141;-64.582849;https://casa.mercadolibre.com.ar/MLA-1390083431-los-reartes-altos-del-corral-casa-venta-_JM
1390248223;TERRENO;130000;2023-09-26;INMOBILIARIA;502.0;;;;;;;-31.403656;-64.1716464;https://terreno.mercadolibre.com.ar/MLA-1390248223-oportunidad-desarrollistas-en-b-general-pueyrredon-_JM
1520219466;CASA;45000;2023-09-26;INMOBILIARIA;115.0;115.0;3.0;1.0;1.0;;;-31.5250792;-64.4496088;https://casa.mercadolibre.com.ar/MLA-1520219466-venta-casa-3-dorm-falda-del-canete-a-terminar-_JM
1520470262;DEPARTAMENTO;95000;2023-09-26;INMOBILIARIA;90.0;90.0;3.0;1.0;;;;-31.3763065;-64.258906;https://departamento.mercadolibre.com.ar/MLA-1520470262-departamento-3-dormitorios-balcones-del-chateau-_JM
1520521954;CASA;155000;2023-09-26;INMOBILIARIA;185.0;;3.0;3.0;2.0;;;;;https://casa.mercadolibre.com.ar/MLA-1520521954-housing-casas-de-laveran-villa-belgrano-zona-norte-_JM
