id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
4690014;DEPARTAMENTO;240000;2022-11-04;;230.0;;3.0;;;CENTRO;CORDOBA;-31.410538;-64.194018;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4690014/vendo-depto-3dor-av-colon-800-categoria
4517903;DEPARTAMENTO;240000;2022-11-04;;;;3.0;3.0;;VILLA BELGRANO;CORDOBA;-31.357429;-64.248481;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4517903/duplex-3-dorm-cautiva-villa-belgrano
4832958;DEPARTAMENTO;115000;2022-11-04;;80.0;;;1.0;;NUEVA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4832958/gran-oportunidad-b%C2%B0-nueva-cordoba-dpto-2-dor
4531907;DEPARTAMENTO;140000;2022-11-04;;85.0;;1.0;1.0;;;CORDOBA;-31.408275;-64.458259;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4531907/milenica-4-vendo-deptos-de-1-2-y-3-dormitorios-con-financiacion
4894438;DEPARTAMENTO;55000;2022-11-04;;52.0;;;;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4894438/departamentos-en-venta-b-general-paz
4631196;DEPARTAMENTO;180000;2022-11-04;;120.0;;3.0;3.0;;VILLA BELGRANO;CORDOBA;-31.366843;-64.258421;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4631196/venta-duplex-en-housing-punta-belgrano-tres-dormitorios-villa-belgrano
4695915;OFICINAS;170000;2022-11-04;;260.0;260.0;;;;CENTRO;CORDOBA;-31.415773;-64.18256;False;https://clasificados.lavoz.com.ar/avisos/oficinas/4695915/oportunidad-venta-de-piso-para-oficinas
4696498;DUPLEX;243000;2022-11-01;;200.0;140.0;3.0;;;VILLA BELGRANO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4696498/excel-casa3dy3b-hausing-villa-belg-calef-central
4345378;CASA;90000;2022-11-02;;300.0;;4.0;2.0;1.0;ALTO ALBERDI;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4345378/vendo-casa-y-departamento-alto-alberdi
4733852;TERRENOS LOTES;7500;2022-11-01;;300.0;;;;;;VILLA YACANTO;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4733852/villa-yacanto-en-venta-muy-lindo-lote-cerca-de-ruta
4741497;DEPARTAMENTO;30000;2022-11-01;;;;1.0;1.0;;ALTO ALBERDI;CORDOBA;-31.404509;-64.21315;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4741497/venta-departamento-1-dormitorio-con-balcon-en-alto-alberdi
4557187;TERRENOS LOTES;19500;2022-11-02;;283.0;;;;;ESTACION FLORES;CORDOBA;-31.450727;-64.243042;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4557187/venta-terreno-esquina-barrio-estacion-flores
4875901;LOCAL;23000;2022-11-02;;37.0;37.0;;;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/local/4875901/vendo-local-comercial-centro
4740437;GALPONES DEPOSITOS;230000;2022-11-01;;420.0;340.0;;2.0;;BAJO GALAN;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/galpones-depositos/4740437/oportunidad-comercial-para-construir-local-comercial-o-edificio
4875906;DEPARTAMENTO;25000;2022-11-02;;26.0;;;1.0;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4875906/vendo-monoambiente-centro
4766579;GALPONES DEPOSITOS;170000;2022-11-02;;485.0;350.0;;1.0;;ALTO ALBERDI;CORDOBA;-31.410069;-64.193606;False;https://clasificados.lavoz.com.ar/avisos/galpones-depositos/4766579/venta-galpon-350-mts-alto-alberdi
4616505;CASA;90000;2022-11-02;;194.0;166.0;3.0;2.0;1.0;JOSE IGNACIO DIAZ SE;CORDOBA;-31.454174;-64.132858;False;https://clasificados.lavoz.com.ar/avisos/casas/4616505/venta-casa-3-dormitorios-b%C2%B0-jose-ignacio-diaz
3903586;TERRENOS LOTES;39000;2022-11-02;;373.0;;;;;SAN IGNACIO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/3903586/venta-terreno-barrio-san-ignacio.html
4875910;LOCAL;24000;2022-11-02;;40.0;;;;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/local/4875910/vendo-local-comercial-40-m2-centro
3903606;TERRENOS LOTES;31000;2022-11-02;;310.0;;;;;SAN IGNACIO;CORDOBA;-31.386928;-64.248298;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/3903606/venta-terreno-barrio-san-ignacio.html
4821886;DEPARTAMENTO;170000;2022-11-01;;107.0;;2.0;3.0;;NUEVA CORDOBA;CORDOBA;-31.420937;-64.188354;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4821886/%C2%BB-amplio-semipiso-2-dormitorios-en-av-yrigoyen-%C2%AB
4893841;TERRENOS LOTES;24000;2022-11-03;;250.0;;;;;DOCTA URBANIZACION INTELIGENTE;CORDOBA;-31.451424;-64.255386;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4893841/terreno-venta-docta-central-250-mts
4804335;CASA;145000;2022-11-01;;420.0;250.0;3.0;3.0;;BAJO PALERMO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4804335/hermoso-chalet-esquina-de-3-dorm-sobre-calle-manuel-quintana-b%C2%BA-b-palermo
4805143;TERRENOS LOTES;15000;2022-11-02;;300.0;;;;;PARQUE LA VEGA;CORDOBA;-31.410287;-64.259527;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4805143/venta-terreno-barrio-industrial-oeste
4875914;LOCAL;22000;2022-11-02;;19.0;19.0;;;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/local/4875914/vendo-local-comercial-19-m2-centro
4134952;DEPARTAMENTO;50000;2022-11-03;;48.0;;1.0;;;NUEVA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4134952/nva-cba-chacabuco-esq-illia-amplio-1-dormitorio.html
4777101;LOCAL;50000;2022-11-02;;49.0;49.0;;1.0;;CENTRO DE VILLA ALLENDE;VILLA ALLENDE;-31.29058;-64.291809;False;https://clasificados.lavoz.com.ar/avisos/local/4777101/venta-oficina-49-m2-palmas-de-villa-villa-allende
4557197;CASA;100000;2022-11-02;;170.0;170.0;2.0;2.0;2.0;SARGENTO CABRAL;CORDOBA;-31.375231;-64.194046;False;https://clasificados.lavoz.com.ar/avisos/casas/4557197/barrio-sargento-cabral-casa-2-dormitorios
4603397;TERRENOS LOTES;20500;2022-10-26;;476.0;;;;;;UNQUILLO;-31.218095;-64.273165;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4603397/aires-del-nordeste-%E2%80%93-2-da-etapa-mejor-vista
4885227;DEPARTAMENTO;67000;2022-10-28;;80.0;;2.0;;;ALBERDI;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4885227/departamento-amoblado-apto-escritura-barrio-centro
4736146;CASA;80000;2022-10-26;;180.0;110.0;2.0;1.0;1.0;MATIENZO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4736146/matienzo-impecable-propiedad
4858797;CASA;275000;2022-10-27;;1300.0;300.0;3.0;3.0;2.0;LA DESEADA;LA CALERA;-31.360104;-64.327452;False;https://clasificados.lavoz.com.ar/avisos/casas/4858797/deseada
4514117;CASA;250000;2022-10-30;;480.0;200.0;3.0;3.0;2.0;VALLE ESCONDIDO;CORDOBA;-31.380217;-64.272509;False;https://clasificados.lavoz.com.ar/avisos/casas/4514117/casa-3d-3b-valle-escondido-aromas-c-escritura
4195291;DEPARTAMENTO;230000;2022-10-27;;180.0;;2.0;2.0;1.0;NUEVA CORDOBA;CORDOBA;-31.430472;-64.187866;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4195291/alquiler-depto-2-dorm-con-balcon-terraza-nva-cba.html
4712418;CASA;139000;2022-10-26;;600.0;250.0;4.0;2.0;2.0;;RIO CEBALLOS;-31.182077;-64.311043;False;https://clasificados.lavoz.com.ar/avisos/casas/4712418/oportunidad-casa-4-dormitorios-rio-ceballos
4884455;DEPARTAMENTO;55000;2022-10-27;;;;2.0;1.0;;ALTO ALBERDI;CORDOBA;-31.407801;-64.220245;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4884455/departamento-en-venta-en-calle-espora-al-200
4364470;DEPARTAMENTO;130000;2022-10-26;;;;2.0;1.0;;GENERAL PAZ;CORDOBA;-31.407929;-64.174057;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4364470/venta-departamento-cardinales-nuevo-suquia-en-barrio-general-paz-con-co
4177865;TERRENOS LOTES;240000;2022-10-27;;240.0;;;;;GENERAL PAZ;CORDOBA;-31.412443;-64.163764;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4177865/terreno-en-venta-roma-n%C2%B0-260-b%C2%B0-general-paz.html
4884252;TERRENOS LOTES;3500;2022-10-26;;500.0;;;;;;LA CUMBRE;-30.975271;-64.508873;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4884252/venta-terreno-de-500-m2-cumbre-x5178-cba
4884278;CASA;610000;2022-10-26;;1177.0;;4.0;;;;VILLA CARLOS PAZ;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4884278/complejo-en-costa-azul-%E2%80%93-casa-4-duplex
4829799;CASA;42000;2022-10-27;;260.0;227.0;4.0;3.0;1.0;SAN VICENTE;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4829799/venta-dos-casas-al-precio-de-una-b%C2%BA-san-vicente
3748750;DEPARTAMENTO;150000;2022-10-26;;;;3.0;2.0;;QUEBRADA DE LAS ROSAS;CORDOBA;-31.392431;-64.262799;False;https://clasificados.lavoz.com.ar/avisos/departamentos/3748750/venta-alto-villasol-3-dorm-2-banos-exc-vistas-balcon-con-asador.html
4819939;DEPARTAMENTO;30000;2022-10-31;;45.0;;1.0;1.0;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4819939/un-dormitorio-con-balcon-centro
4737638;DUPLEX;210000;2022-10-28;;300.0;120.0;3.0;2.0;2.0;VALLE ESCONDIDO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4737638/alquiler-duplex-3-dor-valle-escondido-patagonia-village
4886216;DEPARTAMENTO;26000;2022-10-31;;;;1.0;1.0;;OBSERVATORIO;CORDOBA;-31.424147;-64.201279;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4886216/se-vende-dpto-1-dorm-con-patio-en-b%C2%B0-observatorio
4832057;TERRENOS LOTES;5500;2022-10-27;;820.0;;;;;;SAN NICOLAS;-31.389985;-64.185562;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4832057/vendo-2-terrenos-villa-san-nicolas-oportunidad
4751514;TERRENOS LOTES;19000;2022-10-26;;281.0;;;;;VALLE CERCANO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4751514/lote-de-terreno-con-escritura
4141438;CASA;500000;2022-10-26;;1200.0;450.0;4.0;;;LA RUFINA;LA CALERA;-31.417397;-64.218896;False;https://clasificados.lavoz.com.ar/avisos/casas/4141438/rufina-nores-inm-trabajando-desde-casa.html
4735895;OFICINAS;200000;2022-10-27;;141.0;103.0;;2.0;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/oficinas/4735895/oficina-con-vista-panoramica-a-canada-y-plaza-italia
4881631;TERRENOS LOTES;350000;2022-10-26;;2265.0;;;;;;SAN CLEMENTE;-31.713875;-64.625;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4881631/san-clemente-terreno-sobre-ruta-y-rio-san-jose-con-cabanas
4759267;DEPARTAMENTO;55000;2022-10-24;;;;1.0;1.0;;CENTRO;CORDOBA;-31.421185;-64.178805;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4759267/1-dormitorio-luminoso-parana-300-b%C2%B0-centro
4405019;CASA;145000;2022-10-21;;200.0;155.0;2.0;1.0;2.0;VILLA BELGRANO;CORDOBA;-31.351525;-64.269952;False;https://clasificados.lavoz.com.ar/avisos/casas/4405019/housing-villa-belgrano-a-estrenar-premium
4881450;TERRENOS LOTES;18000;2022-10-21;;1300.0;;;;;;TANTI;-31.361412;-64.582916;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4881450/se-vende-terreno-en-tanti-con-escritura
3976377;DEPARTAMENTO;47000;2022-10-21;;;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.422871;-64.184029;False;https://clasificados.lavoz.com.ar/avisos/departamentos/3976377/venta-departamento-1-dormitorio-nueva-cordoba-oportunidad.html
4840960;CASA;180000;2022-10-21;;411.0;220.0;4.0;3.0;2.0;VILLA CABRERA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4840960/villa-cabrera-%E2%80%93-hermosa-casa-esquina-de-5-dormitorios
4803824;CASA;230000;2022-10-21;;;;3.0;3.0;;ROGELIO MARTINEZ;CORDOBA;-31.435675;-64.178617;False;https://clasificados.lavoz.com.ar/avisos/casas/4803824/hermosa-casa-3-dorm-rogelio-martinez
4357936;DEPARTAMENTO;80000;2022-10-25;;100.0;;2.0;1.0;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4357936/departamento-en-alquiler-2-dormitorios-centro-de-cordoba
4743507;CASA;68000;2022-10-24;;500.0;230.0;2.0;1.0;;CABO FARINA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4743507/venta-casa-amplia-resicalada-a-nueva-dos-dorm-gran-patio-b%C2%B0-cabo-farina
4883457;DEPARTAMENTO;140000;2022-10-25;;;;3.0;3.0;1.0;NUEVA CORDOBA;CORDOBA;-31.422091;-64.185673;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4883457/nueva-cordoba-cochera-3-dorm-3-banos
4722887;DEPARTAMENTO;200000;2022-10-25;;80.0;;2.0;2.0;;NUEVA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4722887/deptos-a-estrenar-pisos-completos-dos-dormitorios-bv-chacabuco-n%C2%BA-625
2977030;CASA;110000;2022-10-25;;145.0;145.0;3.0;1.0;1.0;GENERAL PAZ;CORDOBA;-31.407696;-64.162838;False;https://clasificados.lavoz.com.ar/avisos/casas/2977030/b%C2%B0-general-paz-3-dormitorios-cochera-patio-con-asador-excelente-zona.html
4274871;DEPARTAMENTO;65000;2022-10-24;;;;2.0;;;CENTRO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4274871/vendo-dpto-dos-dormitorios-sbalcon-en-calle-chacabuco
3261847;CASA;99000;2022-10-21;;270.0;112.0;3.0;2.0;;ALTO VERDE;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/3261847/alto-verde-3-dorm-terreno-270-m2.html
4713391;CASA;178000;2022-10-21;;360.0;231.0;3.0;3.0;1.0;PARQUE CHACABUCO;CORDOBA;-31.382005;-64.212245;False;https://clasificados.lavoz.com.ar/avisos/casas/4713391/casa-parque-chacabuco-3-dormitorios
4708693;DEPARTAMENTO;98000;2022-10-21;;;;3.0;2.0;1.0;VILLA CLARET;CORDOBA;-31.350673;-64.235094;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4708693/casa-villa-claret-3-dormitorios
4435988;CASA;22000;2022-10-22;;50.0;38.0;1.0;1.0;;IPONA;CORDOBA;-31.446875;-64.188049;False;https://clasificados.lavoz.com.ar/avisos/casas/4435988/alquilo-casa-de-1-dormitorio-barrio-ipona
4855968;CASA;75000;2022-10-24;;480.0;260.0;2.0;;;CENTRO;CORDOBA;-31.374674;-64.216581;False;https://clasificados.lavoz.com.ar/avisos/casas/4855968/alto-verde-a-mts-del-shopping-villa-cabrera-a-refaccionar
4510147;DEPARTAMENTO;80000;2022-10-25;;90.0;;3.0;2.0;1.0;SAN FERNANDO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4510147/muy-bueno-departamento-3-dormitorios-en-zona-sur-sobre-valparaiso
4766317;DUPLEX;118000;2022-10-25;;120.0;;;;2.0;;LOMAS DE MANANTIALES;-31.452475;-64.242714;False;https://clasificados.lavoz.com.ar/avisos/casas/4766317/duplex-lomas-de-manantiales-a-estrenar-120m2
4570519;CASA;950000;2022-10-25;;1400.0;700.0;;;;;JESUS MARIA;-30.967207;-64.097873;False;https://clasificados.lavoz.com.ar/avisos/casas/4570519/jesus-maria-venta-unica
4773002;DEPARTAMENTO;75000;2022-10-22;;;;2.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.420095;-64.187393;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4773002/se-vende-departamento-2-dormitorios-nueva-cordoba-frente-al
4205992;DUPLEX;120000;2022-10-19;;180.0;125.0;3.0;2.0;2.0;LA CATALINA;VILLA ALLENDE;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4205992/vendo-duplex-en-barrio-catalina-villa-allende
4321293;LOCAL;48065;2022-10-19;;75111.0;;;;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/local/4321293/vendo-locales-comerciales-b%C2%B0-general-paz
3978569;CASA;90000;2022-10-19;;250.0;160.0;3.0;2.0;3.0;POETA LUGONES;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/3978569/vendo-casa-3-dormitorios-b%C2%B0poeta-lugones.html
4140898;DEPARTAMENTO;130000;2022-10-19;;;;2.0;2.0;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4140898/venta-de-departamento-2-dormitorios-b%C2%BA-general-paz.html
4881263;TERRENOS LOTES;50000;2022-10-21;;360.0;;;;;SAN IGNACIO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4881263/san-ignacio-village-lote-en-venta
4140903;DEPARTAMENTO;148000;2022-10-19;;;;2.0;2.0;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4140903/venta-de-departamento-2-dormitorios-b%C2%BA-general-paz.html
4881421;CASA;65000;2022-10-21;;190.0;115.0;3.0;;;OBSERVATORIO;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4881421/nestor-ulla-vende-observatorio-a-mts-tribunal-laboral
4541549;DEPARTAMENTO;42500;2022-10-21;;55.0;;2.0;1.0;;LOS NARANJOS;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4541549/depto-2dor-planta-baja-zona-dino-ruta-20-estrenar
3998093;TERRENOS LOTES;79000;2022-10-19;;1200.0;;;;;EL TALAR;MENDIOLAZA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/3998093/vendo-lote-en-puertas-b%C2%B0-talar-de-mendiolaza.html
4577778;CASA;72000;2022-10-21;;15000.0;70.0;2.0;2.0;;;CABALANGO;-31.389694;-64.55276;False;https://clasificados.lavoz.com.ar/avisos/casas/4577778/complejo-turistico-cabanas-cabalango-mts
4713739;DEPARTAMENTO;32000;2022-10-20;;40.0;;1.0;1.0;;ALTO ALBERDI;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4713739/1-dormitorio-a-estrenar-alto-alberdi
4880247;TERRENOS LOTES;950000;2022-10-20;;5986.0;;;;;VILLA BELGRANO;CORDOBA;-31.368043;-64.257917;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4880247/terreno-en-venta-b%C2%B0-villa-belgrano-apto-2448-unidades-de-vivienda
4200869;TERRENOS LOTES;63000;2022-10-19;;510.0;;;;;OTRO;MENDIOLAZA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4200869/vendo-lote-en-san-alfonso-del-talar.html
4881275;TERRENOS LOTES;45000;2022-10-21;;250.0;;;;;LAS CANITAS BARRIO PRIVADO;MALAGUENO;-31.442347;-64.354257;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4881275/lotes-de-terreno-en-complejo-nuevo-malagueno
4880252;TERRENOS LOTES;2200000;2022-10-20;;120000.0;;;;;VILLA CORNU;CORDOBA;-31.393648;-64.112582;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4880252/terreno-en-venta-cordoba-villa-esquiu-apto-desarrollo-industrial
4237429;CASA;123000;2022-10-21;;357.0;370.0;3.0;;;ALTA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4237429/b%C2%B0-alta-cordoba
4570302;DEPARTAMENTO;52000;2022-10-19;;50.0;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4570302/vendo-depto-1-dormitorio-b%C2%B0-nueva-cordoba
4353767;DEPARTAMENTO;65000;2022-10-19;;;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4353767/vendo-departamento-1-dorm-b%C2%B0-nueva-cordoba
2987280;TERRENOS LOTES;90000;2022-10-20;;1500.0;;;;;VALLE DEL GOLF;MALAGUENO;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/2987280/valle-golf-1era-etapa.html
4881152;LOCAL;100000;2022-10-21;;110.0;110.0;;2.0;;NUEVA CORDOBA;CORDOBA;-31.426218;-64.194137;False;https://clasificados.lavoz.com.ar/avisos/local/4881152/alquiler-de-local-comercial-en-guemes
4484730;DEPARTAMENTO;55000;2022-10-19;;;;1.0;1.0;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4484730/oportunidad-departamento-1-dormitorio-b%C2%BA-general-paz
4509099;TERRENOS LOTES;23500;2022-10-19;;750.0;;;;;OTRO;MENDIOLAZA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4509099/vendo-lote-en-barrio-sierra-nueva
4185824;DEPARTAMENTO;150000;2022-10-19;;;;3.0;3.0;;GUEMES;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4185824/venta-de-departamento-3-dormitorios-b%C2%BA-guemes.html
4149652;DUPLEX;109000;2022-10-18;;180.0;102.0;2.0;2.0;1.0;OTRO;VILLA ALLENDE;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4149652/vendo-unidad-2-dormitorios-en-housing-reina-sofia-villa-allende.html
4181660;DEPARTAMENTO;75000;2022-10-18;;;;2.0;2.0;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4181660/vendo-departamentos-2-dorm-b%C2%B0-general-paz.html
4117286;CASA;190000;2022-10-18;;910.0;310.0;4.0;3.0;2.0;CONDOR ALTO;VILLA ALLENDE;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4117286/vendo-casa-3-dormitorios-con-depto-en-b%C2%B0condor-alto-villa-allende.html
4224037;TERRENOS LOTES;22000;2022-10-19;;400.0;;;;;VILLA CATALINA;RIO CEBALLOS;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4224037/vendo-lotes-en-b%C2%B0-villa-catalina-de
4333312;DEPARTAMENTO;118000;2022-10-18;;;;2.0;1.0;1.0;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4333312/vendo-departamento-2-dorm-b%C2%B0-general-paz
4278091;TERRENOS LOTES;27500;2022-10-18;;1010.0;;;;;OTRO;MENDIOLAZA;;;False;https://clasificados.lavoz.com.ar/avisos/terrenos-lotes/4278091/vendo-lote-en-barrio-sierra-nueva
4332456;DEPARTAMENTO;73500;2022-10-18;;;;1.0;1.0;;GENERAL PAZ;CORDOBA;;;False;https://clasificados.lavoz.com.ar/avisos/departamentos/4332456/vendo-departamento-1-dorm-b%C2%B0-general-paz
4171369;CASA;150000;2022-10-18;;700.0;190.0;2.0;2.0;2.0;GOLF;VILLA ALLENDE;;;False;https://clasificados.lavoz.com.ar/avisos/casas/4171369/vendo-casa-2-dormitorios-en-golf-de-villa-allende.html
