id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
1376336315;CASA;35000;2023-09-07;INMOBILIARIA;55.0;55.0;2.0;1.0;;LAS PALMAS;CORDOBA;-31.4067364;-64.239212;False;https://casa.mercadolibre.com.ar/MLA-1376336315-casa-2-dormitorios-en-housing-b-las-palmas-cordoba-_JM
1446334844;CASA;38000;2023-09-07;INMOBILIARIA;1566.0;130.0;2.0;1.0;;VILLA MIRADOR DEL LAGO SAN ROQUE;BIALET MASSE;-31.3142723;-64.4645695;False;https://casa.mercadolibre.com.ar/MLA-1446334844-ref-1880-oportunidad-de-venta-de-casa-con-gran-terreno-en-bialet-masse-a-200-metros-del-rio-mallin-_JM
1376300383;CASA;29999;2023-09-07;INMOBILIARIA;229.0;162.0;3.0;1.0;1.0;PARQUE LICEO PRIMERA SECCION;CORDOBA;-31.3455277;-64.1592102;False;https://casa.mercadolibre.com.ar/MLA-1376300383-casa-tres-dormitorios-en-venta-cordoba-_JM
1376406269;CASA;32000;2023-09-07;INMOBILIARIA;60.0;60.0;2.0;1.0;1.0;CUESTA COLORADA;LA CALERA;-31.3532886;-64.3128241;False;https://casa.mercadolibre.com.ar/MLA-1376406269-venta-housing-2-dorm-oportunidad-b-cuesta-colorada-_JM
1446323596;CASA;265000;2023-09-07;INMOBILIARIA;1.0;196.0;4.0;2.0;1.0;VILLA SAN JOSE;PUNILLA;-31.2468127;-64.4703813;False;https://casa.mercadolibre.com.ar/MLA-1446323596-ref-1874-local-comercial-de-70-ms-de-frente-sobre-plena-r-38-cosquin-mas-amplia-propiedad-de-4-dormitorios-sobre-gran-terreno-_JM
1372812161;CASA;38000;2023-09-07;INMOBILIARIA;265.0;63.0;2.0;1.0;1.0;RIO CUARTO;RIO CUARTO;-33.1054611;-64.3138913;False;https://casa.mercadolibre.com.ar/MLA-1372812161-oportunidad-liquidamos-casa-de-2-dorm-265-mts-banda-norte-_JM
1376298211;CASA;135000;2023-09-07;INMOBILIARIA;440.0;300.0;4.0;4.0;1.0;VILLA DOLORES;SAN JAVIER;-31.9527389;-65.1887592;False;https://casa.mercadolibre.com.ar/MLA-1376298211-se-vende-casa-en-villa-dolores-cordoba-_JM
1381933287;CASA;119000;2023-09-07;PARTICULAR;800.0;90.0;3.0;1.0;1.0;VILLA DE LAS ROSAS;SAN JAVIER;-31.7164759;-64.4004821;False;https://casa.mercadolibre.com.ar/MLA-1381933287-permuto-casa-en-traslasierra-por-propiedad-en-bs-as-_JM
1376370867;CASA;220000;2023-09-07;INMOBILIARIA;750.0;230.0;3.0;3.0;2.0;MALAGUENO;SANTA MARIA;-31.4356569;-64.2925431;False;https://casa.mercadolibre.com.ar/MLA-1376370867-tierralta-b-de-montana-3-dormitorios-pileta-lote-con-excelentes-vistas-colectora-autopista-a-carlos-paz-_JM
1372888119;CASA;235000;2023-09-07;INMOBILIARIA;532.0;227.0;3.0;3.0;2.0;MALAGUENO;SANTA MARIA;-31.3992544;-64.2643841;False;https://casa.mercadolibre.com.ar/MLA-1372888119-casa-en-venta-de-3-dormitorios-en-las-canitas-barrio-privado-_JM
