id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52072545;TERRENOS;14000;2023-07-27;;720.0;;;;;LOTE CON INCREIBLE VISTA EN ESTANCIA VIEJA, A M DEL BAMBA.;ESTANCIA VIEJA;-31.381322807595865;-64.52709888188173;False;https://www.zonaprop.com.ar/propiedades/lote-con-increible-vista-en-estancia-vieja-a-m-del-52072545.html
52072680;TERRENOS;30000;2023-07-27;;800.0;;;;;LOTES EN VENTA EN CARLOS PAZ GOLF COUNTRY CLUB;VILLA CARLOS PAZ;-31.4929127;-64.5290644;False;https://www.zonaprop.com.ar/propiedades/lotes-en-venta-en-carlos-paz-golf-country-club-52072680.html
52072753;TERRENOS;8000;2023-07-27;;611.0;;;;;SE VENDE LOTE CON ESCRITURA ESTANCIA VIEJA VCP;SANTA MARIA DE PUNILLA;-31.384198625029;-64.519252686079;False;https://www.zonaprop.com.ar/propiedades/se-vende-lote-con-escritura-estancia-vieja-vcp-52072753.html
52081417;TERRENOS;8500;2023-07-28;;400.0;;;;;VENTA TERRENO EN TERRAZAS DE BIALET MASSE;SANTA MARIA DE PUNILLA;-31.3159648;-64.4619505;False;https://www.zonaprop.com.ar/propiedades/venta-terreno-en-terrazas-de-bialet-masse-52081417.html
52081680;TERRENOS;33000;2023-07-28;;350.0;;;;;REMAX VENDE LOTE 350 M EN PAMAPAS DE MANANTIALES;CORDOBA;-31.4909737;-64.2726409;False;https://www.zonaprop.com.ar/propiedades/remax-vende-lote-350-m-en-pamapas-de-manantiales-52081680.html
52082061;TERRENOS;35000;2023-07-28;;805.0;;;;;VENTA LOTE 805 M2 TIERRALTA;MALAGUENO;-31.422439385586;-64.470384164725;False;https://www.zonaprop.com.ar/propiedades/venta-lote-805-m-sup2--tierralta-52082061.html
52082285;TERRENOS;20000;2023-07-28;;1200.0;;;;;OPORTUNIDAD! TERRENO A 50 M DEL RIO EN MAYU SUMAJ, CORDOBA;MAYU SUMAJ;-31.4711916;-64.54446639999999;False;https://www.zonaprop.com.ar/propiedades/oportunidad!-terreno-a-50-m-del-rio-en-mayu-sumaj-52082285.html
52082373;TERRENOS;500000;2023-07-28;;50000.0;;;;;VENTA 5 HAS SOBRE RUTA A CAPILLA DE LOS REMEDIOS!;CORDOBA;-31.468423171838;-64.059219360352;False;https://www.zonaprop.com.ar/propiedades/venta-5-has-sobre-ruta-a-capilla-de-los-remedios!-52082373.html
52059470;TERRENOS;122000;2023-07-25;;1014.0;;;;;LOTE EN VENTA LA DESEADA COUNTRY EXCEL. VISTAS;LA CALERA;-31.340136229564;-64.319388762044;False;https://www.zonaprop.com.ar/propiedades/lote-en-venta-la-deseada-country-excel.-vistas-52059470.html
52059485;TERRENOS;14000;2023-07-25;;600.0;;;;;LOTE 600 M C/ESCRITURA POTRERO CON FINANCIACION!;LOS REARTES;-31.801141899926;-64.551372528076;False;https://www.zonaprop.com.ar/propiedades/lote-600-m-c-escritura-potrero-con-financiacion!-52059485.html
52059755;TERRENOS;30000;2023-07-25;;1000.0;;;;;SE VENDEN 4 HERMOSOS LOTES VILLA DEL LAGO CON VISTA;VILLA CARLOS PAZ;;;False;https://www.zonaprop.com.ar/propiedades/se-venden-4-hermosos-lotes-villa-del-lago-con-vista-52059755.html
52059759;TERRENOS;10000;2023-07-25;;822.0;;;;;LOTE EN UNA EXCELENTE ZONA DE ESTANCIA VIEJA!;ESTANCIA VIEJA;-31.384790886057008;-64.53319354922483;False;https://www.zonaprop.com.ar/propiedades/lote-en-una-excelente-zona-de-estancia-vieja!-52059759.html
52059864;DEPARTAMENTO;45000;2023-07-25;;;;1.0;1.0;1.0;CUESTA COLORADA;LA CALERA;-31.351913076;-64.311943138;False;https://www.zonaprop.com.ar/propiedades/departamento-cuesta-colorada-52059864.html
52059886;TERRENOS;12000;2023-07-25;;400.0;;;;;RE/MAX VENDE LOTE EN CAPILLA DEL MONTE LAS GEMELAS;CAPILLA DEL MONTE;-30.888378145025;-64.482021331787;False;https://www.zonaprop.com.ar/propiedades/re-max-vende-lote-en-capilla-del-monte-las-gemelas-52059886.html
52060098;TERRENOS;250000;2023-07-25;;860.0;;;;;VALLE ESCONDIDO;CORDOBA;-31.35623894951;-64.280834197998;False;https://www.zonaprop.com.ar/propiedades/lote-de-860-m-b-jardin-ingles-valle-escondido-52060098.html
52055923;CASA;90000;2023-07-24;;;;2.0;;1.0;CASA EN VENTA;UNQUILLO;-31.238792;-64.3212275;False;https://www.zonaprop.com.ar/propiedades/casa-en-venta-52055923.html
52066114;TERRENOS;15000;2023-07-26;;600.0;;;;;VENTA LOTE DE 600 M2 EN V. PARQUE SIQUIMAN;VILLA PARQUE SIQUIMAN;-31.3414329;-64.4993566;False;https://www.zonaprop.com.ar/propiedades/venta-lote-de-600-m-sup2--en-v.-parque-siquiman-52066114.html
52066340;TERRENOS;85000;2023-07-26;;631.0;;;;;TERRAZAS DE LA ESTANZUELA;LA CALERA;-31.3630328;-64.3455046;False;https://www.zonaprop.com.ar/propiedades/lote-6-unidades-zona-la-estanzuela-la-calera-52066340.html
52066900;TERRENOS;10500;2023-07-26;;630.0;;;;;VENTA DE LOTE 630 M VILLA CDAD PARQUE ESCRITURA;VILLA CIUDAD PARQUE LOS REARTES;-31.908874897787;-64.539946317673;False;https://www.zonaprop.com.ar/propiedades/venta-de-lote-630-m-villa-cdad-parque-escritura-52066900.html
