id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
1454056722;CASA;92000;2023-07-20;INMOBILIARIA;258.0;100.0;3.0;2.0;2.0;;ALTA GRACIA;-31.6383587;-64.4289415;False;https://casa.mercadolibre.com.ar/MLA-1454056722-elegante-porpiedad-b-portales-del-sol-alta-gracia-_JM
1450185256;CASA;64500;2023-07-15;PARTICULAR;200.0;140.0;3.0;2.0;1.0;PARQUE DEL VIRREY;ALTA GRACIA;-31.6491444;-64.4158026;False;https://casa.mercadolibre.com.ar/MLA-1450185256-alta-gracia-duplex-nuevo-3-dor-2-banos-oportunidad-unica-apto-bancor-_JM
1456353530;CASA;65000;2023-07-22;PARTICULAR;700.0;100.0;3.0;1.0;1.0;EL CRUCERO;ALTA GRACIA;;;False;https://casa.mercadolibre.com.ar/MLA-1456353530-casa-3-dormitorios-1-bano-_JM
1452338082;CASA;41900;2023-07-19;INMOBILIARIA;149.0;109.0;2.0;1.0;2.0;GENERAL BUSTOS;CORDOBA;-31.3935297;-64.167568;False;https://casa.mercadolibre.com.ar/MLA-1452338082-duplex-2-dormitorios-gral-bustos-inocente-carcano-al-1000-oportunidad-de-tener-tu-casa-a-excelente-precio-_JM
1453378892;CASA;130000;2023-07-20;INMOBILIARIA;156.0;115.0;3.0;2.0;;GENERAL PAZ;CORDOBA;-31.4115051;-64.161624;False;https://casa.mercadolibre.com.ar/MLA-1453378892-general-paz-lima-1700-3-dormitorios-2-banos-y-patio-115ms2-con-renta-_JM
1451405776;CASA;63000;2023-07-18;INMOBILIARIA;150.0;150.0;3.0;2.0;;GENERAL PUEYRREDON;CORDOBA;-31.3983739;-64.154363;False;https://casa.mercadolibre.com.ar/MLA-1451405776-vendo-casa-hermosa-apto-bancor-barrio-pueyrredon-_JM
1378246547;CASA;105000;2023-07-20;INMOBILIARIA;102.0;90.0;3.0;2.0;1.0;GRANJA DE FUNES;CORDOBA;-31.3447568;-64.2454492;False;https://casa.mercadolibre.com.ar/MLA-1378246547-casa-venta-granja-de-funes-3-dormitorios-_JM
1377610073;CASA;430000;2023-07-18;INMOBILIARIA;1349.0;298.0;3.0;4.0;2.0;GREENVILLE;CORDOBA;-31.4804055;-64.1683765;False;https://casa.mercadolibre.com.ar/MLA-1377610073-cod-573-casa-3-dorm-en-venta-en-b-green-ville-cordoba-capital-_JM
1453384686;CASA;195000;2023-07-20;INMOBILIARIA;200.0;190.0;3.0;3.0;2.0;GREENVILLE 2;CORDOBA;-31.4819099;-64.1684933;False;https://casa.mercadolibre.com.ar/MLA-1453384686-greenville-2-duplex-_JM
1378229849;CASA;70000;2023-07-20;INMOBILIARIA;192.0;120.0;2.0;1.0;;ALBERDI;CORDOBA;-31.4046317;-64.2075093;False;https://casa.mercadolibre.com.ar/MLA-1378229849-alberdi-casa-de-2-dormitorios-garaje-y-patio-_JM
1377442519;CASA;100000;2023-07-17;PARTICULAR;350.0;300.0;4.0;3.0;3.0;ALBERDI;CORDOBA;;;False;https://casa.mercadolibre.com.ar/MLA-1377442519-alberdi-apto-bancor-_JM
1451913082;CASA;44900;2023-07-18;INMOBILIARIA;161.0;161.0;3.0;1.0;;GUEMES;CORDOBA;-31.4250103;-64.1988659;False;https://casa.mercadolibre.com.ar/MLA-1451913082-venta-casa-a-refaccionar-b-guemes-_JM
1378180075;CASA;48000;2023-07-20;INMOBILIARIA;88.0;88.0;2.0;1.0;;HOGAR PROPIO;CORDOBA;-31.4100664;-64.1546163;False;https://casa.mercadolibre.com.ar/MLA-1378180075-casa-2-dormitorios-zona-alto-general-paz-_JM
1377683387;CASA;45000;2023-07-18;INMOBILIARIA;157.0;70.0;2.0;1.0;2.0;HORIZONTE;CORDOBA;-31.4597269;-64.2663652;False;https://casa.mercadolibre.com.ar/MLA-1377683387-en-venta-linda-casa-en-carrara-de-horizonte-_JM
1377914091;CASA;110000;2023-07-19;INMOBILIARIA;95.0;90.0;2.0;2.0;1.0;IPONA;CORDOBA;-31.4458918;-64.189486;False;https://casa.mercadolibre.com.ar/MLA-1377914091-apto-bancor-zona-sur-duplex-en-venta-_JM
1452742294;CASA;36000;2023-07-19;INMOBILIARIA;250.0;1.0;5.0;3.0;;ITUZAINGO ANEXO;CORDOBA;-31.4650029;-64.0842585;False;https://casa.mercadolibre.com.ar/MLA-1452742294-ref-1864-2-casas-monoambiente-en-barrio-ituzaingo-anexo-eco-tierra-_JM
1377695613;CASA;70000;2023-07-18;PARTICULAR;250.0;180.0;5.0;2.0;3.0;ITUZAINGO ANEXO;CORDOBA;;;False;https://casa.mercadolibre.com.ar/MLA-1377695613-duplex-ecotierra-ituzaingo-5-dormitorios-10-hambientes-_JM
1377313053;CASA;145000;2023-07-16;INMOBILIARIA;176.0;156.0;3.0;2.0;2.0;ALEJANDRO CENTENO;CORDOBA;-31.356398;-64.2341846;False;https://casa.mercadolibre.com.ar/MLA-1377313053-venta-casa-3-dormitorios-zona-norte-_JM
1377311781;CASA;149900;2023-07-15;INMOBILIARIA;189.0;189.0;3.0;3.0;1.0;JARDIN;CORDOBA;-31.4477215;-64.1824079;False;https://casa.mercadolibre.com.ar/MLA-1377311781-venta-casa-3-dor-excelente-ubicacion-b-jardin-_JM
1378227917;CASA;55000;2023-07-20;INMOBILIARIA;75.0;75.0;2.0;1.0;;ALTA CORDOBA;CORDOBA;;;False;https://casa.mercadolibre.com.ar/MLA-1378227917-alta-cba-fragueiro-2900-casa-2-dor-patio-muy-buen-estado-_JM
1377214487;CASA;60000;2023-07-15;INMOBILIARIA;325.0;240.0;4.0;1.0;2.0;JUAN B. JUSTO;CORDOBA;-31.3589875;-64.1811633;False;https://casa.mercadolibre.com.ar/MLA-1377214487-venta-casa-4-dorm-patio-y-cochera-b-juan-b-justo-_JM
1454530968;CASA;65000;2023-07-21;INMOBILIARIA;150.0;107.0;2.0;1.0;1.0;JUAN B. JUSTO;CORDOBA;-31.3714166;-64.1798501;False;https://casa.mercadolibre.com.ar/MLA-1454530968-casa-en-b-panamericano-a-metros-de-juan-b-justo-escritura-_JM
1377581949;CASA;12345;2023-07-18;PARTICULAR;250.0;196.0;2.0;3.0;1.0;JUAN XXIII;CORDOBA;-31.4191651;-64.2236435;False;https://casa.mercadolibre.com.ar/MLA-1377581949-casa-con-quincho-y-salon-comercial-196-mt-cubierto-_JM
1451844354;CASA;99000;2023-07-19;INMOBILIARIA;180.0;180.0;2.0;1.0;2.0;LA CALANDRIA;CORDOBA;-31.4953466;-64.1792406;False;https://casa.mercadolibre.com.ar/MLA-1451844354-venta-b-la-calandria-duplex-pb-2-dormitorios-l9-m19-cala-iii-_JM
1453834816;CASA;20000;2023-07-20;INMOBILIARIA;130.0;100.0;2.0;1.0;;LA FRANCE;CORDOBA;-31.3723891;-64.2112096;False;https://casa.mercadolibre.com.ar/MLA-1453834816-venta-lote-en-la-france-con-escritura-_JM
1377709339;CASA;45000;2023-07-19;INMOBILIARIA;252.0;77.0;3.0;1.0;2.0;ALTAMIRA;CORDOBA;-31.418867;-64.1313386;False;https://casa.mercadolibre.com.ar/MLA-1377709339-se-vende-casa-en-b-altamira-_JM
1451294476;CASA;430000;2023-07-18;INMOBILIARIA;920.0;300.0;3.0;4.0;2.0;LA RESERVA;CORDOBA;-31.3632793;-64.2629701;False;https://casa.mercadolibre.com.ar/MLA-1451294476-espectacular-casa-en-la-reserva-_JM
1378127275;CASA;595000;2023-07-19;INMOBILIARIA;1120.0;435.0;4.0;4.0;4.0;LA RUFINA;CORDOBA;;;False;https://casa.mercadolibre.com.ar/MLA-1378127275-b-la-rufina-casa-en-venta-_JM
1377841339;CASA;850000;2023-07-19;INMOBILIARIA;1800.0;680.0;4.0;6.0;;LA RUFINA;CORDOBA;-31.3478042;-64.313094;False;https://casa.mercadolibre.com.ar/MLA-1377841339-b-la-rufina-casa-en-venta-_JM
1378115795;CASA;500000;2023-07-19;INMOBILIARIA;1100.0;350.0;3.0;4.0;2.0;LA RUFINA;CORDOBA;-31.3473078;-64.314185;False;https://casa.mercadolibre.com.ar/MLA-1378115795-b-la-rufina-casa-en-venta-lote-plano-3-dorm-_JM
1449840576;CASA;550000;2023-07-15;INMOBILIARIA;1600.0;480.0;3.0;3.0;3.0;LAS DELICIAS;CORDOBA;-31.3718687;-64.2940307;False;https://casa.mercadolibre.com.ar/MLA-1449840576-casa-a-la-venta-en-las-delicias-fondo-golf-recibe-propiedades-_JM
1378672569;CASA;1499000;2023-07-21;INMOBILIARIA;1800.0;750.0;7.0;4.0;8.0;LAS DELICIAS;CORDOBA;-31.3630307;-64.2963216;False;https://casa.mercadolibre.com.ar/MLA-1378672569-venta-casa-en-las-delicias-_JM
1450480946;CASA;68000;2023-07-16;INMOBILIARIA;280.0;120.0;3.0;1.0;1.0;ALTO ALBERDI;CORDOBA;;;False;https://casa.mercadolibre.com.ar/MLA-1450480946-appta-bancor-alto-alberdi-vendo-casa-ph-antigua-3d-cochera-y-patio-_JM
1453340150;CASA;150000;2023-07-20;INMOBILIARIA;400.0;180.0;4.0;3.0;;ALTO ALBERDI;CORDOBA;-31.3992675;-64.2246787;False;https://casa.mercadolibre.com.ar/MLA-1453340150-zipoli-300-400-ms2-de-terreno-casa-mas-dptos-_JM
1451894512;CASA;89900;2023-07-19;INMOBILIARIA;327.0;327.0;5.0;5.0;2.0;ALTO ALBERDI;CORDOBA;-31.4016034;-64.2193592;False;https://casa.mercadolibre.com.ar/MLA-1451894512-venta-casa-refaccionar-alto-alberdi-_JM
