id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;URL
52384859;CASA;95000;2023-09-21;INMOBILIARIA;1039.0;198.0;2.0;3.0;2.0;SE VENDE CASA EN BIALET MASSE;BIALET MASSE;-31.2984489;-64.4666988;https://www.zonaprop.com.ar/propiedades/se-vende-casa-en-bialet-masse-52384859.html
52379647;CASA;198000;2023-09-21;INMOBILIARIA;388.0;345.0;11.0;3.0;;ALTO ALBERDI;CORDOBA;-31.4112835;-64.1965814;https://www.zonaprop.com.ar/propiedades/casa-para-uso-comercial-a-m-plaza-colon-52379647.html
52379103;CASA;68000;2023-09-21;INMOBILIARIA;300.0;98.0;3.0;2.0;2.0;CASA EN VILLA SAN NICOLAS 2A. SECCION;SANTA MARIA;-31.4363504;-64.4627888;https://www.zonaprop.com.ar/propiedades/casa-en-villa-san-nicolas-2a.-seccion-52379103.html
52379644;DEPARTAMENTO;130000;2023-09-21;INMOBILIARIA;100.0;100.0;2.0;2.0;;GENERAL PAZ;CORDOBA;-31.4119796;-64.1643828999999;https://www.zonaprop.com.ar/propiedades/gran-balcon-10-m-y-2-dorm-con-amenities!-b-general-52379644.html
52381806;DEPARTAMENTO;105000;2023-09-21;INMOBILIARIA;84.0;75.0;2.0;2.0;;NUEVA CORDOBA;CORDOBA;-31.4324622;-64.1895956;https://www.zonaprop.com.ar/propiedades/departamento-nueva-cordoba-52381806.html
52371873;DEPARTAMENTO;40000;2023-09-21;INMOBILIARIA;34.0;34.0;1.0;1.0;;DEPARTAMENTO A LA VENTA EN LA CIUDAD DE CORDOBA. (D15);CORDOBA;-31.4120333;-64.1842073;https://www.zonaprop.com.ar/propiedades/departamento-a-la-venta-en-la-ciudad-de-cordoba.-d15-52371873.html
52382882;CASA;440000;2023-09-21;INMOBILIARIA;1048.0;291.0;3.0;4.0;2.0;CASA EN VENTA EN ESTANCIA EL TERRON;CORDOBA;-31.267082;-64.3026497;https://www.zonaprop.com.ar/propiedades/casa-en-venta-en-estancia-el-terron-52382882.html
52379047;DEPARTAMENTO;38000;2023-09-21;INMOBILIARIA;50.0;;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.4449957;-64.1839399;https://www.zonaprop.com.ar/propiedades/depto-1-dorm-remodelado-impecable-con-patio!-a-minutos-52379047.html
52385074;TERRENO;5999;2023-09-21;INMOBILIARIA;352.0;;;;;TERRENOS EN VENTA EN VILLA GIARDINO SIERRAS DE CORDOBA;VILLA GIARDINO;-31.0402967986;-64.4903418339;https://www.zonaprop.com.ar/propiedades/terrenos-en-venta-en-villa-giardino-sierras-de-cordoba-52385074.html
52371610;DEPARTAMENTO;80000;2023-09-21;INMOBILIARIA;48.0;48.0;1.0;1.0;;CENTRO;VILLA CARLOS PAZ;-31.419363;-64.5030544;https://www.zonaprop.com.ar/propiedades/venta-depto.-en-carlos-paz-cordoba-veneto-iv-52371610.html
52382450;DEPARTAMENTO;18900;2023-09-21;INMOBILIARIA;29.0;29.0;1.0;1.0;;SAN MARTIN;CORDOBA;-31.3903027;-64.2024852;https://www.zonaprop.com.ar/propiedades/espectacular-inversion!-barrio-san-martin-entre-martin-52382450.html
52381521;DEPARTAMENTO;27000;2023-09-21;INMOBILIARIA;73.0;60.0;2.0;1.0;;GENERAL PUEYRREDON;CORDOBA;-31.40112686;-64.16822815;https://www.zonaprop.com.ar/propiedades/b-pueyrredon-a-reciclar-s-roma-1300-2d-c-terraza-52381521.html
52379114;DEPARTAMENTO;45000;2023-09-21;INMOBILIARIA;54.0;54.0;1.0;1.0;;QUEBRADA DE LAS ROSAS;CORDOBA;-31.3983178;-64.2460318;https://www.zonaprop.com.ar/propiedades/terra-forte-2-inverti-seguro!-1-dorm-52379114.html
52382445;CASA;190000;2023-09-21;INMOBILIARIA;297.0;264.0;3.0;3.0;;AYACUCHO;CORDOBA;-31.37853329999999;-64.170818;https://www.zonaprop.com.ar/propiedades/casa-en-ayacucho-3-dorm.-patio-muy-buen-nivel-52382445.html
52385157;CASA;387000;2023-09-21;INMOBILIARIA;600.0;300.0;3.0;2.0;2.0;VALLE ESCONDIDO;CORDOBA;-31.36395104277869;-64.282582;https://www.zonaprop.com.ar/propiedades/vendo-casa-3-dorm.-y-escritorio-los-arboles-valle-52385157.html
52379177;TERRENO;69000;2023-09-21;INMOBILIARIA;300.0;;;;;GENERAL PUEYRREDON;CORDOBA;-31.4006868;-64.1624614;https://www.zonaprop.com.ar/propiedades/b-pueyrredon-terreno-apto-900-m-sup2-52379177.html
52383182;DEPARTAMENTO;86000;2023-09-21;INMOBILIARIA;140.0;140.0;3.0;2.0;;DUPLEX LA CUESTA PLAZA - A ESTRENAR!;LA CALERA;-31.355859;-64.315147;https://www.zonaprop.com.ar/propiedades/duplex-la-cuesta-plaza-a-estrenar!-52383182.html
52381813;DEPARTAMENTO;108000;2023-09-21;INMOBILIARIA;74.0;65.0;2.0;2.0;;NUEVA CORDOBA;CORDOBA;-31.4324622;-64.1895956;https://www.zonaprop.com.ar/propiedades/departamento-nueva-cordoba-52381813.html
52371766;CASA;90000;2023-09-21;INMOBILIARIA;88.0;70.0;2.0;1.0;2.0;CUESTA COLORADA;LA CALERA;-31.351906;-64.3156448;https://www.zonaprop.com.ar/propiedades/vendo-housing-con-dos-dorm.-en-la-calera-52371766.html
52384038;CASA;600000;2023-09-21;INMOBILIARIA;1164.0;412.0;7.0;4.0;4.0;CERRO DE LAS ROSAS;CORDOBA;-31.3806765;-64.2453431;https://www.zonaprop.com.ar/propiedades/vendo-casa-country-barrancas-7-dorm.-play-y-escritorio-52384038.html
52382698;DEPARTAMENTO;35000;2023-09-21;INMOBILIARIA;78.0;62.0;2.0;1.0;;PROVIDENCIA;CORDOBA;-31.4021582;-64.1986312;https://www.zonaprop.com.ar/propiedades/venta-departamento-2-dorm.-en-barrio-providencia-52382698.html
52379342;DEPARTAMENTO;58000;2023-09-21;INMOBILIARIA;50.0;50.0;1.0;1.0;;NUEVA CORDOBA;CORDOBA;-31.4219495;-64.1870874;https://www.zonaprop.com.ar/propiedades/imperdible-ubicacion-en-nueva-cordoba-departamento-1-52379342.html
